,Year,Life expectancy,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles, BMI,under-five deaths,Polio,Total expenditure,Diphtheria, HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling,Status_Developing
28,0.19999999999998863,0.6399999999999999,0.023545706371191136,0.000625,0.23964165733482645,0.0007762785828429945,0.979381443298969,6.0863809618003515e-05,0.611185086551265,0.0004761904761904762,0.9791666666666665,0.40512820512820513,0.979381443298969,0.0,0.0015775659483946464,0.0002624566755429026,0.06642066420664205,0.06761565836298933,0.7200854700854701,0.39393939393939387,1.0
29,0.13333333333332575,0.651111111111111,0.019390581717451522,0.000625,0.20828667413213886,0.005512103485086498,0.9690721649484536,0.00012172761923600703,0.5978695073235687,0.0004761904761904762,0.9895833333333333,0.4073260073260073,0.9896907216494845,0.0,0.012183842465756963,2.6873092827731514e-06,0.07011070110701106,0.0711743772241993,0.7158119658119658,0.39393939393939387,1.0
30,0.06666666666666288,0.6577777777777776,0.018005540166204984,0.000625,0.2374020156774916,0.00507377258915012,0.9690721649484536,0.0001369435716405079,0.5858854860186419,0.0004761904761904762,0.9791666666666665,0.3853479853479853,0.979381443298969,0.0,0.011120921765700375,2.793116772221424e-05,0.07380073800738007,0.0711743772241993,0.7072649572649573,0.3878787878787879,1.0
31,0.0,0.6355555555555554,0.013850415512465374,0.000625,0.20436730123180294,0.004836762534918006,0.9690721649484536,0.005036480245889791,0.5725699067909455,0.0004761904761904762,0.9791666666666665,0.4043956043956044,0.979381443298969,0.0,0.009852288186129,3.0059683616593663e-05,0.07380073800738007,0.07473309608540926,0.7008547008547009,0.39393939393939387,1.0
32,0.9333333333333087,0.6977777777777778,0.013850415512465374,0.013125,0.0,0.0028604145962487075,0.9587628865979381,0.0,0.7509986684420773,0.011428571428571429,0.9583333333333333,0.473992673992674,0.9587628865979381,0.0,0.0045830787100292186,0.030229933199998893,0.2177121771217712,0.20284697508896798,0.7916666666666666,0.6181818181818182,1.0
33,0.8666666666666458,0.6955555555555555,0.15373961218836565,0.013125,0.02911534154535275,0.028713714128962325,0.9587628865979381,0.000190199405056261,0.7350199733688417,0.011428571428571429,0.9583333333333333,0.4673992673992674,0.9587628865979381,0.0,0.0459019613935138,0.029631142416525272,0.21402214022140223,0.20284697508896798,0.7873931623931624,0.6181818181818182,1.0
34,0.799999999999983,0.691111111111111,0.1551246537396122,0.013125,0.03639417693169093,0.029318910544158236,0.9587628865979381,0.0001369435716405079,0.7203728362183757,0.011428571428571429,0.9583333333333333,0.39560439560439564,0.9587628865979381,0.0,0.046682007267478336,0.02903392521996558,0.21402214022140223,0.20284697508896798,0.782051282051282,0.6181818181818182,1.0
35,0.7333333333333201,0.6866666666666668,0.1592797783933518,0.013125,0.03079507278835387,0.026844189790382316,0.9587628865979381,0.0008520933346520492,0.7057256990679096,0.011428571428571429,0.9583333333333333,0.33333333333333337,0.9587628865979381,0.0,0.04556954456470979,0.02845713219226023,0.21402214022140223,0.20284697508896798,0.7735042735042734,0.593939393939394,1.0
36,0.6666666666666572,0.6822222222222223,0.16343490304709143,0.013125,0.024636058230683093,0.022715556534834237,0.9587628865979381,0.0007836215488317953,0.6910785619174435,0.011428571428571429,0.9583333333333333,0.32087912087912085,0.9587628865979381,0.0,0.03743957054801889,0.02791463037486782,0.21402214022140223,0.20284697508896798,0.7628205128205128,0.5696969696969696,1.0
37,0.5999999999999943,0.6755555555555557,0.1689750692520776,0.0125,0.027435610302351626,0.018567436806683674,0.9484536082474226,0.000814053453640797,0.6764314247669775,0.010952380952380953,0.9479166666666666,0.3384615384615385,0.9587628865979381,0.0,0.03245041090846481,0.002741057014191791,0.2177121771217712,0.206405693950178,0.7532051282051282,0.5393939393939393,1.0
38,0.5333333333333314,0.6688888888888886,0.1731301939058172,0.0125,0.0251959686450168,0.002272368608844626,0.9175257731958762,0.0016509308358883454,0.663115845539281,0.010952380952380953,0.9270833333333333,0.25347985347985347,0.9381443298969072,0.0,0.004141722949650902,0.0026947915494301908,0.2177121771217712,0.206405693950178,0.7446581196581196,0.509090909090909,1.0
39,0.46666666666666856,0.662222222222222,0.1772853185595568,0.0125,0.024076147816349387,0.01689352012124285,0.07216494845360825,0.0,0.050599201065246346,0.010952380952380953,0.9583333333333333,0.22564102564102564,0.9587628865979381,0.0,0.03300719132771634,2.654229950790784e-05,0.2177121771217712,0.206405693950178,0.7371794871794871,0.4909090909090909,1.0
40,0.39999999999997726,0.6533333333333335,0.18144044321329642,0.0125,0.01959686450167973,0.014252161167481516,0.061855670103092786,0.007181929534924415,0.6364846870838882,0.010952380952380953,0.9583333333333333,0.19194139194139195,0.9587628865979381,0.0,0.029058535997948318,0.026106302319156414,0.2214022140221402,0.20996441281138795,0.732905982905983,0.4909090909090909,1.0
41,0.3333333333333144,0.6422222222222222,0.18698060941828257,0.011875,0.027435610302351626,0.00013442729268739882,0.8350515463917525,0.017513561217580513,0.6245006657789615,0.010476190476190476,0.8854166666666666,0.18315018315018317,0.8865979381443299,0.0,0.0002470484687207464,0.02572799378504274,0.2214022140221402,0.20996441281138795,0.7264957264957266,0.4727272727272727,1.0
42,0.2666666666666515,0.6288888888888888,0.018005540166204984,0.011875,0.024636058230683093,0.011623313491530871,0.8144329896907216,0.025022633729201695,0.611185086551265,0.010952380952380953,0.8645833333333333,0.20512820512820515,0.8659793814432989,0.0,0.021794728856086135,0.0025374954614460926,0.22509225092250923,0.21352313167259787,0.719017094017094,0.45454545454545453,1.0
43,0.9333333333333087,0.1711111111111112,0.4806094182825485,0.041875,0.4658454647256439,0.0012639191708125655,0.6391752577319587,0.08900571359012789,0.2756324900133156,0.048095238095238094,0.6770833333333333,0.1882783882783883,0.6391752577319587,0.03762376237623762,0.004007943608090968,0.0020809311207464713,0.3099630996309963,0.29181494661921714,0.563034188034188,0.43636363636363634,1.0
44,0.8666666666666458,0.1577777777777778,0.4903047091412743,0.043125000000000004,0.4529675251959686,0.0018964143083156015,0.7731958762886597,0.0648427811717805,0.2676431424766978,0.05,0.6666666666666666,0.25787545787545785,0.7731958762886597,0.04356435643564356,0.004052456461966476,0.0020093375534522974,0.3136531365313653,0.29893238434163705,0.5587606837606838,0.43636363636363634,1.0
45,0.799999999999983,0.2666666666666666,0.49445983379501385,0.045,0.46080627099664057,0.013507611178036144,0.7525773195876289,0.03391635790963246,0.2596537949400799,0.05238095238095238,0.75,0.18754578754578755,0.7525773195876289,0.04950495049504951,0.038571181800707045,0.0002006253755914689,0.32103321033210336,0.302491103202847,0.5427350427350427,0.3696969696969697,1.0
46,0.7333333333333201,0.15555555555555545,0.4986149584487535,0.046875,0.45072788353863386,0.012651599691595775,0.7216494845360825,0.011023957517060886,0.25299600532623173,0.05476190476190476,0.7291666666666666,0.1934065934065934,0.7113402061855669,0.047524752475247525,0.036061167231142145,0.01871805670734234,0.3247232472324723,0.30960854092526696,0.5288461538461539,0.3151515151515151,1.0
47,0.6666666666666572,0.12444444444444436,0.5041551246537396,0.04875,0.43617021276595747,0.010107600716754924,0.7731958762886597,0.009053491680678023,0.00532623169107856,0.05761904761904762,0.8125,0.19413919413919417,0.7731958762886597,0.047524752475247525,0.029603273283618746,0.018061544808204256,0.33210332103321033,0.31672597864768687,0.5213675213675213,0.29090909090909084,1.0
48,0.5999999999999943,0.11333333333333329,0.5096952908587258,0.050625,0.3919372900335946,0.011229313747229984,0.6082474226804123,0.021355589199716984,0.23701731025299605,0.060476190476190475,0.625,0.265934065934066,0.04123711340206186,0.047524752475247525,0.02807865842063168,0.017428103424479105,0.33948339483394835,0.3238434163701068,0.5128205128205128,0.26060606060606056,1.0
49,0.5333333333333314,0.10444444444444456,0.5124653739612188,0.0525,0.3952967525195969,0.013179980025260439,0.6907216494845361,0.0020161136935963665,0.23035952063914783,0.06333333333333334,0.6458333333333333,0.2271062271062271,0.6907216494845361,0.04950495049504951,0.03244829338933687,0.0016817192311936618,0.34686346863468637,0.33096085409252674,0.5,0.23636363636363633,1.0
50,0.46666666666666856,0.09333333333333327,0.518005540166205,0.054375,0.35498320268756994,0.009747267902663843,0.7319587628865979,0.007714487869081945,0.2237017310252996,0.06571428571428571,0.75,0.1934065934065934,0.7319587628865979,0.04950495049504951,0.024143074527789014,0.002316830812031287,0.3505535055350553,0.33807829181494664,0.48504273504273504,0.2121212121212121,1.0
51,0.9333333333333087,0.7155555555555555,0.16204986149584488,0.005,0.44344904815229563,0.044689423952682356,0.9484536082474226,7.607976202250439e-06,0.8015978695073237,0.004285714285714286,0.9270833333333333,0.29670329670329676,0.9484536082474226,0.0,0.10273949945370316,0.03321959530590676,0.033210332103321034,0.028469750889679714,0.8814102564102564,0.793939393939394,1.0
52,0.8666666666666458,0.711111111111111,0.16343490304709143,0.005,0.4630459126539753,0.052833601297747355,0.9484536082474226,0.0,0.7936085219707059,0.004761904761904762,1.0,0.31135531135531136,0.9484536082474226,0.0,0.10887672746223348,0.032878298525297105,0.033210332103321034,0.028469750889679714,0.8792735042735043,0.793939393939394,1.0
53,0.799999999999983,0.7088888888888889,0.015235457063711912,0.005625,0.46696528555431127,0.05978256224876326,0.9175257731958762,1.5215952404500879e-05,0.785619174434088,0.004761904761904762,1.0,0.3267399267399268,0.9175257731958762,0.0,0.10881911934853475,0.0033208441851704956,0.033210332103321034,0.028469750889679714,0.8782051282051281,0.7878787878787878,1.0
54,0.7333333333333201,0.7044444444444444,0.015235457063711912,0.005625,0.45352743561030234,0.07933662809194911,0.9175257731958762,2.2823928606751316e-05,0.0585885486018642,0.004761904761904762,0.9375,0.3772893772893773,0.9175257731958762,0.0,0.1067818160042227,0.03219580853021062,0.033210332103321034,0.028469750889679714,0.8717948717948717,0.7818181818181817,1.0
55,0.6666666666666572,0.7,0.1662049861495845,0.00625,0.4557670772676372,0.00989438878835865,0.9484536082474226,0.00012933559543825746,0.7696404793608523,0.005238095238095238,0.9583333333333333,0.4256410256410257,0.9484536082474226,0.0,0.010695412503564745,0.031861158531260966,0.033210332103321034,0.028469750889679714,0.8568376068376069,0.7636363636363637,1.0
56,0.5999999999999943,0.7022222222222221,0.1731301939058172,0.00625,0.4658454647256439,0.07373118086126004,0.9484536082474226,2.2823928606751316e-05,0.7616511318242345,0.005238095238095238,0.9791666666666665,0.5047619047619047,0.9484536082474226,0.0,0.06847038432978886,0.0003709159217208833,0.033210332103321034,0.028469750889679714,0.8482905982905983,0.7454545454545454,1.0
57,0.5333333333333314,0.6977777777777778,0.1731301939058172,0.00625,0.47032474804031354,0.07455880168776602,0.07216494845360825,0.0,0.7536617842876167,0.005238095238095238,0.9479166666666666,0.4336996336996337,0.9381443298969072,0.0,0.07511620599160324,0.0033870414932146483,0.033210332103321034,0.028469750889679714,0.8461538461538461,0.7333333333333334,1.0
58,0.46666666666666856,0.6844444444444444,0.1772853185595568,0.00625,0.4563269876819709,0.058311202136750964,0.8556701030927835,0.0,0.7456724367509988,0.005714285714285714,0.9270833333333333,0.4212454212454213,0.9175257731958762,0.0,0.06034968777522529,0.0030893545562289365,0.036900369003690044,0.028469750889679714,0.8418803418803419,0.7333333333333334,1.0
59,0.39999999999997726,0.6933333333333334,0.17451523545706374,0.006875,0.4333706606942889,0.050691408500342636,0.845360824742268,0.0,0.7390146471371506,0.005714285714285714,0.9270833333333333,0.4351648351648352,0.9175257731958762,0.0,0.049316334836726705,0.0030574074957735358,0.036900369003690044,0.028469750889679714,0.8354700854700855,0.7212121212121212,1.0
60,0.3333333333333144,0.6866666666666668,0.17451523545706374,0.006875,0.4210526315789474,0.00507171384898224,0.8865979381443299,0.0,0.7310252996005328,0.005714285714285714,0.9583333333333333,0.4476190476190476,0.9896907216494845,0.0,0.004826695984981477,0.030254800665104796,0.036900369003690044,0.03202846975088968,0.8333333333333334,0.7333333333333334,1.0
61,0.2666666666666515,0.6822222222222223,0.01662049861495845,0.006875,0.42665173572228443,0.037938566231517944,0.8144329896907216,0.0,0.7230359520639149,0.005714285714285714,0.9166666666666666,0.44688644688644685,0.9896907216494845,0.0,0.03566212285056493,0.02993266980212361,0.036900369003690044,0.03202846975088968,0.827991452991453,0.7333333333333334,1.0
62,0.19999999999998863,0.6688888888888886,0.1883656509695291,0.006875,0.42609182530795076,0.003036950310591305,0.7319587628865979,0.0,0.7150466045272971,0.006190476190476191,0.9583333333333333,0.547985347985348,0.9690721649484536,0.0,0.002783865887802461,0.00296735906191219,0.04059040590405904,0.03202846975088968,0.8226495726495726,0.7393939393939393,1.0
63,0.13333333333332575,0.6688888888888886,0.18975069252077564,0.0075,0.43673012318029114,0.024797124108566833,0.6597938144329897,0.0,0.7070572569906792,0.006190476190476191,0.9479166666666666,0.5545787545787546,0.9381443298969072,0.0,0.02162867233258727,0.0029283733688314755,0.04059040590405904,0.03202846975088968,0.8290598290598291,0.7333333333333334,1.0
64,0.9333333333333087,0.6799999999999999,0.015235457063711912,0.000625,0.2183650615901456,0.015590068013411238,0.9381443298969072,9.890369062925571e-05,0.6937416777629828,0.0004761904761904762,0.9583333333333333,0.273992673992674,0.9381443298969072,0.0,0.0335067170663916,2.2868020436782283e-05,0.07380073800738007,0.0711743772241993,0.7895299145299145,0.5151515151515151,1.0
65,0.8666666666666458,0.6755555555555557,0.1689750692520776,0.000625,0.2116461366181411,0.014736772531042438,0.9587628865979381,7.60797620225044e-05,0.6830892143808256,0.0004761904761904762,0.96875,0.27912087912087913,0.9587628865979381,0.0,0.032238614379133855,0.0002236139655560374,0.07380073800738007,0.0711743772241993,0.7863247863247863,0.5151515151515151,1.0
66,0.799999999999983,0.6755555555555557,0.1662049861495845,0.000625,0.2172452407614782,0.014458502102535048,0.9587628865979381,0.0,0.6737683089214382,0.0004761904761904762,0.96875,0.273992673992674,0.9587628865979381,0.0,0.03090655345427028,0.002227358174953279,0.07011070110701106,0.0711743772241993,0.782051282051282,0.5151515151515151,1.0
67,0.7333333333333201,0.6644444444444446,0.17590027700831026,0.000625,0.2284434490481523,0.013764652931912237,0.9587628865979381,0.0,0.6644474034620507,0.0004761904761904762,0.96875,0.21758241758241761,0.9587628865979381,0.0,0.029581819442473543,0.0022224573328014055,0.07011070110701106,0.0711743772241993,0.7788461538461539,0.5151515151515151,1.0
68,0.6666666666666572,0.6555555555555554,0.18144044321329642,0.000625,0.23628219484882423,0.011830445509556213,0.9484536082474226,1.5215952404500879e-05,0.6551264980026633,0.0004761904761904762,0.96875,0.27985347985347986,0.9484536082474226,0.0,0.026992294042307484,0.002223794417949291,0.07011070110701106,0.0711743772241993,0.7692307692307692,0.4909090909090909,1.0
69,0.5999999999999943,0.651111111111111,0.1883656509695291,0.000625,0.2211646136618141,0.01061029731292425,0.9381443298969072,0.0,0.04926764314247671,0.0004761904761904762,0.9479166666666666,0.27912087912087913,0.9381443298969072,0.0,0.025108035203357124,0.0022325071120950202,0.07011070110701106,0.0711743772241993,0.7745726495726495,0.46666666666666673,1.0
70,0.5333333333333314,0.6488888888888888,0.018005540166204984,0.000625,0.2211646136618141,0.00015235719573237526,0.8969072164948453,0.0,0.041278295605858856,0.0004761904761904762,0.9166666666666666,0.22417582417582418,0.8969072164948453,0.0,0.00033219994729013927,2.3022596754456896e-05,0.07011070110701106,0.0711743772241993,0.7702991452991452,0.4909090909090909,1.0
71,0.46666666666666856,0.6555555555555554,0.18144044321329642,0.000625,0.22284434490481525,0.0023506872111406676,0.8556701030927835,7.607976202250439e-06,0.6351531291611187,0.0004761904761904762,0.0625,0.2615384615384615,0.8865979381443299,0.0,0.02632523314094584,0.00022670317326476452,0.07011070110701106,0.0711743772241993,0.7553418803418803,0.45454545454545453,1.0
72,0.39999999999997726,0.6422222222222222,0.19390581717451524,0.000625,0.22396416573348266,0.012896512893602937,0.7835051546391752,0.0010422927397083102,0.6284953395472704,0.0004761904761904762,0.875,0.2813186813186813,0.8762886597938144,0.0,0.018096823522895822,2.283942381801248e-05,0.07011070110701106,0.0711743772241993,0.7393162393162392,0.42424242424242414,1.0
73,0.3333333333333144,0.6444444444444444,0.1883656509695291,0.000625,0.2374020156774916,0.0010662864074974076,0.9175257731958762,0.01735379371733325,0.6231691078561918,0.0004761904761904762,0.9270833333333333,0.33040293040293045,0.07216494845360825,0.0,0.013779159477136297,0.0023041339132974944,0.07011070110701106,0.0711743772241993,0.7254273504273505,0.40606060606060607,1.0
74,0.2666666666666515,0.6444444444444444,0.18144044321329642,0.000625,0.21276595744680854,0.00515474291949888,0.9175257731958762,0.013565021568612534,0.6178428761651132,0.0004761904761904762,0.9375,0.3487179487179487,0.9175257731958762,0.0,0.00998800015293478,2.765370323198831e-06,0.07011070110701106,0.0711743772241993,0.7136752136752137,0.40606060606060607,1.0
75,0.19999999999998863,0.6377777777777778,0.1842105263157895,0.000625,0.1690929451287794,0.00038718201446916065,0.9381443298969072,3.0431904809001758e-05,0.6138482023968044,0.0004761904761904762,0.96875,0.3531135531135531,0.9484536082474226,0.0,0.0007676763666828643,2.45405361940216e-05,0.07011070110701106,0.0711743772241993,0.701923076923077,0.4000000000000001,1.0
76,0.13333333333332575,0.6355555555555554,0.1842105263157895,0.000625,0.1595744680851064,0.0030155082972315585,0.9175257731958762,0.0003043190480900176,0.6098535286284954,0.0004761904761904762,0.96875,0.3413919413919414,0.9484536082474226,0.0,0.006558474398471294,0.000258036565738997,0.07380073800738007,0.0711743772241993,0.6891025641025641,0.4000000000000001,1.0
77,0.06666666666666288,0.6355555555555554,0.19390581717451524,0.000625,0.1595744680851064,0.0028053769403300773,0.6907216494845361,0.0005249503579552803,0.6045272969374169,0.0004761904761904762,0.9791666666666665,0.38095238095238104,0.9484536082474226,0.0,0.005813104006829369,2.753081505943699e-05,0.07380073800738007,0.0711743772241993,0.688034188034188,0.41818181818181815,1.0
