,profile_id,username,date,link,text,comments,likes,quotes,retweets
25,1712776952593924096,@ww3uptodate,"Oct 13, 2023 · 2:54 PM UTC",https://twitter.com/ww3uptodate/status/1712844337099223090#m,"🚨🇮🇱🇬🇧NEWS FLASH: British Prime Minister Rishi Sunak  ""Israel must take the necessary precautions to protect civilians in Gaza""  ""Israel is exercising its legitimate right to defend itself.""  #IsraelFightsBack #IsraelPalestineWar #Israel #IsraelPalestineConflict",0,2,0,0
26,1712776952593924096,@ww3uptodate,"Oct 13, 2023 · 2:54 PM UTC",https://twitter.com/ww3uptodate/status/1712844195088494963#m,"The 90-year-old Holocaust survivor Gina Smiatich was murdered in her own home in Kibbutz Kissufim by Hamas.  She was dragged out of a shelter, taken to her living room, forced to kneel and then shot in the back of her head. #IsraelPalestineWar #HamasTerrorism #PalestineIsraelwar",0,0,0,0
27,1712776952593924096,@ww3uptodate,"Oct 13, 2023 · 2:53 PM UTC",https://twitter.com/ww3uptodate/status/1712843897246978293#m,Breaking : 🚨  The Israelian Army declares the West Bank a closed military zone  #israel #IsraelFightsBack #Gaza #Gaza_under_attack #westbank #palenstine #HamasTerrorism,0,0,0,0
28,1712776952593924096,@ww3uptodate,"Oct 13, 2023 · 2:50 PM UTC",https://twitter.com/ww3uptodate/status/1712843222433591363#m,This is also a Heart-wrenching video of the citizens of #Israel.  Shameless #HamasTerrorists hostages them during they were attended music festival.    #IsraelFightsBack #palastine #Isarael #IsraelPalestineConflict #HumTayaarHai #Tejran #Beijing https://nitter.net/WaarrIsrael/status/1712811095847735538/video/1,0,1,0,0
29,1712776952593924096,@ww3uptodate,"Oct 13, 2023 · 2:48 PM UTC",https://twitter.com/ww3uptodate/status/1712842870787379217#m,Just In🚨 : Visuals From Paris in the Support of Palestine & Gaza  #Israel #FreeGaza #FreePalestine #IsraelPalestineConflict #GazaUnderAttack #IsraelTerrorists #Gaza #IsraelFightsBack,0,0,0,0
30,1712776952593924096,@ww3uptodate,"Oct 13, 2023 · 2:47 PM UTC",https://twitter.com/ww3uptodate/status/1712842507590017049#m,Clashing at the border with Lebanon #IsraelFightsBack #IsraelPalestineWar #Isarael,0,0,0,0
31,1712776952593924096,@ww3uptodate,"Oct 13, 2023 · 2:42 PM UTC",https://twitter.com/ww3uptodate/status/1712841273491456387#m,"The eastern Mediterranean Sea, near the coast from #Israel and Gaza. US aircraft carrier ""Gerald R. Ford"" arrives to support Israel. The largest warship in the world.   #IsraelFightsBack #IsraelPalestineWar #Isarael #IsraelTerrorists",0,2,0,0
32,1712776952593924096,@ww3uptodate,"Oct 13, 2023 · 2:40 PM UTC",https://twitter.com/ww3uptodate/status/1712840712394297636#m,"Look at them! These innocent young women were kidnapped, raped and murdered by Hamas terrorists!! They never did anything wrong to anyone! They just wanted to live their lives peacefully.  💔💔 #HamasISIS #HamasisISIS #IsraelFightsBack",0,5,1,2
33,1712776952593924096,@ww3uptodate,"Oct 13, 2023 · 2:38 PM UTC",https://twitter.com/ww3uptodate/status/1712840181693174243#m,Hamas till now has fired 7000 rockets into Israel. They have done it from Gaza. With help of Gaza people. Gaza people celebrate it  #IsraelPalestineConflict #IsraelFightsBack #HamasTerrorist #Hamas_is_ISIS https://nitter.net/teamsanatani6/status/1712792677119558013/video/1,0,0,0,0
34,1712776952593924096,@ww3uptodate,"Oct 13, 2023 · 2:35 PM UTC",https://twitter.com/ww3uptodate/status/1712839512156504092#m,"The Israeli Air Force dropped leaflets in the Gaza Strip urging residents to evacuate to the south  Israel will destroy the Hamas regime and destroy its military capabilities, the country's defense minister said. #IsraelPalestineWar #IsraelFightsBack",0,3,0,0
35,1712776952593924096,@ww3uptodate,"Oct 13, 2023 · 2:34 PM UTC",https://twitter.com/ww3uptodate/status/1712839206953738307#m,"A few years ago, Gaza received new water pipelines thanks to foreign aid.  Hamas dug up the pipelines and turned them into rockets that they later fired at Israel #FreePalestine #Isarael #IsraelFightsBack #IsraelPalestineWar",1,1,0,0
36,1712776952593924096,@ww3uptodate,"Oct 13, 2023 · 11:29 AM UTC",https://twitter.com/ww3uptodate/status/1712792710506246639#m,A massive protest started in Kabul after today’s jumu’ah prayer at a major mosque. Notable figures spoke in support for the Palestinians and condemned the Zionist genocidal occupation of Palestine. #FreePalestine #palastine #IsraelPalestineConflict #Isarael #IsraelFightsBack,0,1,0,0
37,1712776952593924096,@ww3uptodate,"Oct 13, 2023 · 11:28 AM UTC",https://twitter.com/ww3uptodate/status/1712792545275826200#m,"The scenes from across the Arab world are breathtaking. This is Tahrir Square in Baghdad, Iraq. May humanity come together to stop this slaughter. #FreePalestine #IsraelPalestineConflict #Isarael #IsraelFightsBack",0,0,0,0
38,1712776952593924096,@ww3uptodate,"Oct 13, 2023 · 11:19 AM UTC",https://twitter.com/ww3uptodate/status/1712790117713149962#m,Hamas fired more than 150 rockets at Ashkelon  #IsraelPalestineConflict #PrayForPalestine #palastine #IsraelFightsBack #GazaGenocide,0,1,0,0
39,1712776952593924096,@ww3uptodate,"Oct 13, 2023 · 11:16 AM UTC",https://twitter.com/ww3uptodate/status/1712789455579279402#m,🇵🇸 #Palestine || A 13 Years old Gazan girl send a message to the world.. Please repost it and be her voice  #Israel #GazaUnderAttack #IsraelTerrorists #Gaza #IsraelFightsBack,0,0,0,1
40,1712776952593924096,@ww3uptodate,"Oct 13, 2023 · 11:11 AM UTC",https://twitter.com/ww3uptodate/status/1712788056917340315#m,"Justin Bieber posted “Praying For Israel” on Instagram, while displaying a photo of Gaza. #IsraelPalestineConflict #PrayForPalestine #palastine #IsraelFightsBack #Gazagenocide",0,0,0,1
41,1712776952593924096,@ww3uptodate,"Oct 13, 2023 · 11:10 AM UTC",https://twitter.com/ww3uptodate/status/1712787903686881419#m,"Antony Blinken, the US secretary of state, met with the Palestinian president Mahmoud Abbas in the Jordanian capital Amman after his brief visit to Israel. #IsraelPalestineConflict #PrayForPalestine #palastine #IsraelFightsBack #Gazagenocide",0,1,0,1
42,1712776952593924096,@ww3uptodate,"Oct 13, 2023 · 11:10 AM UTC",https://twitter.com/ww3uptodate/status/1712787768961581489#m,"This man lost 17 members of his family  His wife ,mother,father, brother and even more. Palestinian ppl are suffering , please help them . #FreeGaza #Gaza #IsraelPalestineConflict #IsraelPalestineWar #طوفان_الاقص #غزة_الآن",0,0,0,2
43,1712776952593924096,@ww3uptodate,"Oct 13, 2023 · 11:07 AM UTC",https://twitter.com/ww3uptodate/status/1712787156211486993#m,The aftermath of the shelling of the Israeli town of Sderot by terrorists. #IsraelPalestineConflict #Palestina #Israel #IsraelFightsBack,0,1,0,0
44,1712776952593924096,@ww3uptodate,"Oct 13, 2023 · 11:02 AM UTC",https://twitter.com/ww3uptodate/status/1712785842811367911#m,Israeli Air Force dropped over 6000 bombs on Hamas terror targets in Gaza 🇮🇱🇮🇱  #Isarael #IsraelFightsBack #IsraelPalestineConflict #HamasTerrorist,0,2,0,1
45,1712776952593924096,@ww3uptodate,"Oct 13, 2023 · 10:50 AM UTC",https://twitter.com/ww3uptodate/status/1712782768655024327#m,A great action against the terrorism by Israel🇮🇱. #HamasTerrorist will pay for their barbarism and Massacre. #Israel has already ordered 1.1 million Palestinians to evacuate North Gaza in 24 hours.  #IsraelFightsBack #Hamas_is_ISIS #IsraelPalestineConflict,0,0,0,1
46,1712776952593924096,@ww3uptodate,"Oct 13, 2023 · 10:48 AM UTC",https://twitter.com/ww3uptodate/status/1712782410398449701#m,"They gathered in Paris today to support Palestine 🇵🇸, ignoring the arrest warrant and sanctions   #Israel #FreeGaza #IsraelPalestineConflict #GazaUnderAttack #IsraelTerrorists #Gaza #IsraelFightsBack",0,0,0,0
47,1712776952593924096,@ww3uptodate,"Oct 13, 2023 · 10:47 AM UTC",https://twitter.com/ww3uptodate/status/1712782071473586595#m,"BREAKING NEWS FROM FRANCE  Man yells ""Allahu Ahkbar"" before stabbing a teacher to death and wounding another 2 in a high school  school in French city of Arras. #Hamas_is_ISIS,#IsraelPalestineConflict",0,1,0,0
48,1712776952593924096,@ww3uptodate,"Oct 13, 2023 · 10:43 AM UTC",https://twitter.com/ww3uptodate/status/1712781066384122362#m,A large number of people gathered in support of Palestine in Venice Italy.  #Palestine #Israel #Gaza #Hamas #IsraelPalestineConflict,0,0,0,0
49,1712776952593924096,@ww3uptodate,"Oct 13, 2023 · 10:42 AM UTC",https://twitter.com/ww3uptodate/status/1712780965003583703#m,LATEST : Israel moving Military Tanks towards Northern Gaza for Ground invasion   #Israel #FreeGaza #IsraelPalestineConflict #GazaUnderAttack #IsraelTerrorists #Gaza #IsraelFightsBack,0,0,0,0
50,1712776952593924096,@ww3uptodate,"Jan 22, 2023 · 12:32 PM UTC",https://twitter.com/ww3uptodate/status/1617138189986312192#m,VIDEO of a trainload of Bradley (IFVs) Infantry Fighting Vehicles in Poland. #Ukraine #Russia #Putin #Putinswar #UkraineRussianWar https://pbs.twimg.com/ext_tw_video_thumb/1617137224469946368/pu/img/K3hiJqkuaXSkRHLB?format=jpg&name=smallussianWar #UkraineWarNews,1,0,0,0
51,1712776952593924096,@ww3uptodate,"May 6, 2022 · 5:20 AM UTC",https://twitter.com/ww3uptodate/status/1522446129886990336#m,Military equipment moves to the rehearsal of the parade in St. Petersburg  Future trophys of #Ukrainian army are rehearsing for 9th May parade,0,2,0,0
52,1712776952593924096,@ww3uptodate,"May 6, 2022 · 5:19 AM UTC",https://twitter.com/ww3uptodate/status/1522446028498079744#m,"#Azov psychologist Natalia Luhovska died in #Mariupol. Natalie's son also fought at the front, but in 2018 his life was cut short by a sniper bullet. At the same time, she decided to finish her son's business and went to war. 😢",1,3,0,0
53,1712776952593924096,@ww3uptodate,"May 6, 2022 · 5:19 AM UTC",https://twitter.com/ww3uptodate/status/1522445968100130823#m,Record of artillery strikes on #Azovstal.,0,1,0,0
54,1712776952593924096,@ww3uptodate,"May 6, 2022 · 5:19 AM UTC",https://twitter.com/ww3uptodate/status/1522445914022944769#m,#Ukrainian 25th Airborne Brigade released video of what looks like an Anti-tank gun fire hitting a #Russian tank.,0,1,0,0
55,1712776952593924096,@ww3uptodate,"May 6, 2022 · 5:19 AM UTC",https://twitter.com/ww3uptodate/status/1522445858913939456#m,#Ukrainian #Azov members with a destroyed #Russian BMP-2 (Interesting: 2 katanas were found in the BMP-2) #UkraineRussiaWar #RussianUkrainianWar,0,1,0,0
56,1712776952593924096,@ww3uptodate,"May 6, 2022 · 5:18 AM UTC",https://twitter.com/ww3uptodate/status/1522445755235004418#m,Another Video: #Ukrainian military firing artillery‼️ #UkraineRussiaWar #Ukraine,0,3,0,0
57,1712776952593924096,@ww3uptodate,"May 6, 2022 · 5:18 AM UTC",https://twitter.com/ww3uptodate/status/1522445589312507905#m,"Russians killed another person I knew, another journalist. I met Oleksandr Makhov in Sloviansk several years ago. He was one of the best Ukrainian war reporters. He joined the army after Russian full-scale invasion and was killed in combat near Izium. He was so young. RIP",0,1,0,0
58,1712776952593924096,@ww3uptodate,"Mar 31, 2022 · 9:05 AM UTC",https://twitter.com/ww3uptodate/status/1509456736251355136#m,Austin Rivers got ejected for this clear assault on Lance Stephenson #NBA #NBA2K22 #NBA75 #sports #latestnews https://nitter.net/MrMatthewCFB/status/1509335267638923269/video/1,1,0,0,1
59,1712776952593924096,@ww3uptodate,"Mar 13, 2022 · 2:11 PM UTC",https://twitter.com/ww3uptodate/status/1503010866572058628#m,#Kyiv has prepared for a possible blockade. The city has formed a two-week food supply for two million people.,0,0,0,0
60,1712776952593924096,@ww3uptodate,"Mar 13, 2022 · 2:10 PM UTC",https://twitter.com/ww3uptodate/status/1503010623625461763#m,"#Russian citizen who has been living with her family in a #Kyiv air raid shelter for 18 days has tore her passport to pieces with the words: “Farewell - unwashed, indigent Russia, The land of slaves, the state of lords.”",0,3,0,0
61,1758496341066428416,@filmseal_,"Mar 7, 2022 · 11:08 AM UTC",https://twitter.com/filmseal_/status/1500790386977284102#m,"BREAKING: Russia approves list of countries who've taken 'unfriendly actions' against it, including:  - Australia - Canada - EU - Iceland - Japan - Monaco - Montenegro - New Zealand - Norway - Taiwan - San Marino - Singapore - S Korea - Switzerland - Ukraine - UK - US",60,411,14,29
62,1712776952593924096,@ww3uptodate,"Mar 6, 2022 · 10:12 AM UTC",https://twitter.com/ww3uptodate/status/1500413914168934401#m,The sanctions will be noticed by every single Russian.  #Ukraine 🇺🇦 #UkraineRussianWar #RussiaUkraineConflit,0,1,0,0
63,1712776952593924096,@ww3uptodate,"Mar 6, 2022 · 10:10 AM UTC",https://twitter.com/ww3uptodate/status/1500413603853205506#m,🇺🇦Successful #Ukraine ATGM attack on the front of a Russian tank. Ammunition exploded launching the turret off.,0,2,0,0
64,1712776952593924096,@ww3uptodate,"Mar 6, 2022 · 10:10 AM UTC",https://twitter.com/ww3uptodate/status/1500413485238276099#m,🇺🇦 Third Russian SU-25 shot down today by #Ukraine #UkraineRussianWar,0,2,0,0
65,1712776952593924096,@ww3uptodate,"Mar 6, 2022 · 10:10 AM UTC",https://twitter.com/ww3uptodate/status/1500413383731941383#m,"🇺🇦 An AFU soldier saves a child   Irpen, #Ukraine #UkraineRussianWar",0,1,0,0
66,1712776952593924096,@ww3uptodate,"Mar 6, 2022 · 10:09 AM UTC",https://twitter.com/ww3uptodate/status/1500413303645880323#m,🇺🇦Another Farming day in #Ukraine,0,5,0,0
67,1712776952593924096,@ww3uptodate,"Mar 6, 2022 · 10:09 AM UTC",https://twitter.com/ww3uptodate/status/1500413127476740097#m,🇺🇦Russian helicopter shot down near Odesa #Ukraine #UkraineRussianWar,0,0,0,0
68,1712776952593924096,@ww3uptodate,"Mar 6, 2022 · 10:08 AM UTC",https://twitter.com/ww3uptodate/status/1500412976741842945#m,🇺🇦Russian Air Force casualties hit by the #Ukraine army in the last 26 hours:   • 1 Su-30SM multipurpose aircraft  • 2 Su-34 attack aircraft  • 2 Su-25 close air support aircraft  • 2 Mi-24/35 attack helicopters  • 2 Mi-8 transport helicopters  • 1 Orlan-10 UAV,0,0,0,0
69,1712776952593924096,@ww3uptodate,"Mar 6, 2022 · 10:08 AM UTC",https://twitter.com/ww3uptodate/status/1500412882479054849#m,🇺🇦A team of Russian soldiers wanted to use the elevator to reach the roof of an office building.  The #Ukraine administration of the building trapped them inside by cutting off the electricity.   The Ukrainians also used an industrial camera to take this commemorative photo.,0,8,1,2
70,1712776952593924096,@ww3uptodate,"Mar 6, 2022 · 10:07 AM UTC",https://twitter.com/ww3uptodate/status/1500412813457588225#m,🇷🇺#Cypriot authorities annulled permission for four #Russian warships to enter the island's ports.,0,3,0,0
71,1712776952593924096,@ww3uptodate,"Mar 6, 2022 · 10:07 AM UTC",https://twitter.com/ww3uptodate/status/1500412638638923776#m,"🇺🇦These are the indicative estimates of Russia's losses as of March 6, according to the Armed Forces of #Ukraine. #UkraineRussianWar",0,0,0,0
72,1712776952593924096,@ww3uptodate,"Mar 6, 2022 · 10:06 AM UTC",https://twitter.com/ww3uptodate/status/1500412466219544576#m,🇺🇦It is reported that the Russian army seized the Aselsan radio system 🇹🇷 together with the NLAW ATGM from the #Ukraine troops 🇬🇧 near Balakliya 🇺🇦 in the Khakiv region #UkraineRussianWar,0,0,0,0
73,1712776952593924096,@ww3uptodate,"Mar 6, 2022 · 10:03 AM UTC",https://twitter.com/ww3uptodate/status/1500411802584158208#m,Footage of a Russian Mi-24/35 attack helicopter getting shot down this morning by Ukrainian forces near Kyiv using MANPADS (man-portable air-defense systems). #Ukraine️ #UkraineRussianWar #RussiaUkarineConflict,1,9,0,1
74,1712776952593924096,@ww3uptodate,"Mar 6, 2022 · 10:03 AM UTC",https://twitter.com/ww3uptodate/status/1500411664696418305#m,"Parents mourning their 18 month old child who died because of shelling. #Ukraine️, March 2022. #CrimesAgainstHumanity #CrimesAgainstChildren   Source :   CNN",0,6,0,0
75,1712776952593924096,@ww3uptodate,"Mar 6, 2022 · 10:02 AM UTC",https://twitter.com/ww3uptodate/status/1500411538653409285#m,"People who have fought in the war, and are veterans. Are going to Ukraine to fight for them.  #Ukraine️ #UkraineRussianWar",0,7,0,1
76,1712776952593924096,@ww3uptodate,"Mar 6, 2022 · 10:02 AM UTC",https://twitter.com/ww3uptodate/status/1500411482416168964#m,"11 years old boy from Zaporizhia arrived alone at Slovakian borders as his parents had to stay back in Ukraine. Only with bag, passport and phone number written on his hand. Number belonged to his family who picked him later. #Ukraine️",2,18,0,3
77,1712776952593924096,@ww3uptodate,"Mar 6, 2022 · 10:01 AM UTC",https://twitter.com/ww3uptodate/status/1500411288047947778#m,"RIP combat doctor 72th brigade Valentina Pushich ""Romashka"" #UkraineRussianWar #Ukraine️",0,10,0,1
78,1712776952593924096,@ww3uptodate,"Mar 4, 2022 · 1:43 PM UTC",https://twitter.com/ww3uptodate/status/1499742379485503489#m,"A source close to the mercenaries in Kyiv insists that despite the loss of some of the group in botched operations this week, the numbers are still on their side, with almost 400 in the capital alone.",0,0,0,0
79,1712776952593924096,@ww3uptodate,"Mar 4, 2022 · 1:43 PM UTC",https://twitter.com/ww3uptodate/status/1499742270060314626#m,The mercenaries have come under fierce pressure from Moscow to bring forward their operations to secure a visible victory and they are said to intend to carry out the 24 assassinations on their “kill list” in a matter of days.,0,0,0,0
80,1712776952593924096,@ww3uptodate,"Mar 4, 2022 · 1:43 PM UTC",https://twitter.com/ww3uptodate/status/1499742240565985282#m,📍The Times President Zelensky has survived at least three assassination attempts in the past week.,2,6,0,1
81,1712776952593924096,@ww3uptodate,"Mar 4, 2022 · 1:42 PM UTC",https://twitter.com/ww3uptodate/status/1499742066905026561#m,Kharkiv today #Kharkiv #UkraineRussianWar #Ukraine #RussiaUkraine,0,1,0,0
82,1712776952593924096,@ww3uptodate,"Mar 4, 2022 · 1:41 PM UTC",https://twitter.com/ww3uptodate/status/1499741742647578624#m,"Defenders of Kharkiv with a traditional address: RU invader, go f yourself!   #StandWithUkraine️ #UkraineUnderAttaсk",0,4,0,0
83,1712776952593924096,@ww3uptodate,"Mar 4, 2022 · 1:40 PM UTC",https://twitter.com/ww3uptodate/status/1499741546467315716#m,"Ukrainian girl is begging the Russians with folded hands as to what was our fault, why we are being shot, why we are being shot.  But Know is listening to Her..! 😭  #NuclearPowerPlant #UkraineRussianWar #UkraineUnderAttaсk https://nitter.net/Alisha1842/status/1499685325509169159/video/1",0,6,0,3
84,1712776952593924096,@ww3uptodate,"Mar 4, 2022 · 1:38 PM UTC",https://twitter.com/ww3uptodate/status/1499741175477010438#m,This is Alexander. He just put his wife and son on a train to Lviv in western Ukraine. He is staying in Kyiv to fight. He hasn’t been able to let go of his son’s toy ambulance. #UkraineUnderAttaсk #Ukraine #RussianUkrainianWar,0,15,0,2
