,profile_id,comments,likes,quotes,retweets,year,month,day,text,sentiment_polarity,sentiment
25,1712776952593924096,0,2,0,0,2023,10,13,news flash british prime minister rishi sunak israel must take necessary precaution protect civilian gaza israel exercising legitimate right defend israelfightsback israelpalestinewar israel israelpalestineconflict,0.09523809523809523,Positive
26,1712776952593924096,0,0,0,0,2023,10,13,yearold holocaust survivor gina smiatich murdered home kibbutz kissufim hamas dragged shelter taken living room forced kneel shot back head israelpalestinewar hamasterrorism palestineisraelwar,-0.15000000000000002,Negative
27,1712776952593924096,0,0,0,0,2023,10,13,breaking israelian army declares west bank closed military zone israel israelfightsback gaza gazaunderattack westbank palenstine hamasterrorism,-0.1,Negative
28,1712776952593924096,0,1,0,0,2023,10,13,also heartwrenching video citizen israel shameless hamasterrorists hostage attended music festival israelfightsback palastine isarael israelpalestineconflict humtayaarhai tejran beijing,0.0,Neutral
29,1712776952593924096,0,0,0,0,2023,10,13,visuals paris support palestine gaza israel freegaza freepalestine israelpalestineconflict gazaunderattack israelterrorists gaza israelfightsback,0.0,Neutral
30,1712776952593924096,0,0,0,0,2023,10,13,clashing border lebanon israelfightsback israelpalestinewar isarael,0.0,Neutral
31,1712776952593924096,0,2,0,0,2023,10,13,eastern mediterranean sea near coast israel gaza u aircraft carrier gerald r ford arrives support israel largest warship world israelfightsback israelpalestinewar isarael israelterrorists,0.1,Positive
32,1712776952593924096,0,5,1,2,2023,10,13,look innocent young woman kidnapped raped murdered hamas terrorist never anything wrong anyone wanted live life peacefully hamasisis hamasisisis israelfightsback,0.09727272727272726,Positive
33,1712776952593924096,0,0,0,0,2023,10,13,hamas till fired rocket israel done gaza help gaza people gaza people celebrate israelpalestineconflict israelfightsback hamasterrorist hamasisisis,0.0,Neutral
34,1712776952593924096,0,3,0,0,2023,10,13,israeli air force dropped leaflet gaza strip urging resident evacuate south israel destroy hamas regime destroy military capability country defense minister said israelpalestinewar israelfightsback,-0.16666666666666666,Negative
35,1712776952593924096,1,1,0,0,2023,10,13,year ago gaza received new water pipeline thanks foreign aid hamas dug pipeline turned rocket later fired israel freepalestine isarael israelfightsback israelpalestinewar,0.05284090909090909,Positive
36,1712776952593924096,0,1,0,0,2023,10,13,massive protest started kabul today jumuah prayer major mosque notable figure spoke support palestinian condemned zionist genocidal occupation palestine freepalestine palastine israelpalestineconflict isarael israelfightsback,0.1875,Positive
37,1712776952593924096,0,0,0,0,2023,10,13,scene across arab world breathtaking tahrir square baghdad iraq may humanity come together stop slaughter freepalestine israelpalestineconflict isarael israelfightsback,1.0,Positive
38,1712776952593924096,0,1,0,0,2023,10,13,hamas fired rocket ashkelon israelpalestineconflict prayforpalestine palastine israelfightsback gazagenocide,0.0,Neutral
39,1712776952593924096,0,0,0,1,2023,10,13,palestine year old gazan girl send message world please repost voice israel gazaunderattack israelterrorists gaza israelfightsback,0.1,Positive
40,1712776952593924096,0,0,0,1,2023,10,13,justin bieber posted praying israel instagram displaying photo gaza israelpalestineconflict prayforpalestine palastine israelfightsback gazagenocide,0.0,Neutral
41,1712776952593924096,0,1,0,1,2023,10,13,antony blinken u secretary state met palestinian president mahmoud abbas jordanian capital amman brief visit israel israelpalestineconflict prayforpalestine palastine israelfightsback gazagenocide,0.0,Neutral
42,1712776952593924096,0,0,0,2,2023,10,13,man lost member family wife motherfather brother even palestinian ppl suffering please help freegaza gaza israelpalestineconflict israelpalestinewar,0.0,Neutral
43,1712776952593924096,0,1,0,0,2023,10,13,aftermath shelling israeli town sderot terrorist israelpalestineconflict palestina israel israelfightsback,0.0,Neutral
44,1712776952593924096,0,2,0,1,2023,10,13,israeli air force dropped bomb hamas terror target gaza isarael israelfightsback israelpalestineconflict hamasterrorist,0.0,Neutral
45,1712776952593924096,0,0,0,1,2023,10,13,great action terrorism israel hamasterrorist pay barbarism massacre israel already ordered million palestinian evacuate north gaza hour israelfightsback hamasisisis israelpalestineconflict,0.45,Positive
46,1712776952593924096,0,0,0,0,2023,10,13,gathered paris today support palestine ignoring arrest warrant sanction israel freegaza israelpalestineconflict gazaunderattack israelterrorists gaza israelfightsback,-0.05,Negative
47,1712776952593924096,0,1,0,0,2023,10,13,breaking news france man yell allahu ahkbar stabbing teacher death wounding another high school school french city arras hamasisisisisraelpalestineconflict,-0.14666666666666664,Negative
48,1712776952593924096,0,0,0,0,2023,10,13,large number people gathered support palestine venice italy palestine israel gaza hamas israelpalestineconflict,0.21428571428571427,Positive
49,1712776952593924096,0,0,0,0,2023,10,13,latest israel moving military tank towards northern gaza ground invasion israel freegaza israelpalestineconflict gazaunderattack israelterrorists gaza israelfightsback,0.2,Positive
50,1712776952593924096,1,0,0,0,2023,1,22,video trainload bradley ifvs infantry fighting vehicle poland ukraine russia putin putinswar ukrainerussianwar ukrainewarnews,0.0,Neutral
51,1712776952593924096,0,2,0,0,2022,5,6,military equipment move rehearsal parade st petersburg future trophy ukrainian army rehearsing th may parade,-0.15,Negative
52,1712776952593924096,1,3,0,0,2022,5,6,azov psychologist natalia luhovska died mariupol natalies son also fought front life cut short sniper bullet time decided finish son business went war,0.0,Neutral
53,1712776952593924096,0,1,0,0,2022,5,6,record artillery strike azovstal,0.0,Neutral
54,1712776952593924096,0,1,0,0,2022,5,6,ukrainian th airborne brigade released video look like antitank gun fire hitting russian tank,0.0,Neutral
55,1712776952593924096,0,1,0,0,2022,5,6,ukrainian azov member destroyed russian bmp interesting katanas found bmp ukrainerussiawar russianukrainianwar,0.25,Positive
56,1712776952593924096,0,3,0,0,2022,5,6,another video ukrainian military firing artillery ukrainerussiawar ukraine,-0.1,Negative
57,1712776952593924096,0,1,0,0,2022,5,6,russian killed another person knew another journalist met oleksandr makhov sloviansk several year ago one best ukrainian war reporter joined army russian fullscale invasion killed combat near izium young rip,0.1,Positive
58,1712776952593924096,1,0,0,1,2022,3,31,austin river got ejected clear assault lance stephenson nba nbak nba sport latestnews,0.10000000000000002,Positive
59,1712776952593924096,0,0,0,0,2022,3,13,kyiv prepared possible blockade city formed twoweek food supply two million people,0.0,Neutral
60,1712776952593924096,0,3,0,0,2022,3,13,russian citizen living family kyiv air raid shelter day tore passport piece word farewell unwashed indigent russia land slave state lord,0.0,Neutral
61,1758496341066428416,60,411,14,29,2022,3,7,breaking russia approves list country whove taken unfriendly action including australia canada eu iceland japan monaco montenegro new zealand norway taiwan san marino singapore korea switzerland ukraine uk u,0.11818181818181818,Positive
62,1712776952593924096,0,1,0,0,2022,3,6,sanction noticed every single russian ukraine ukrainerussianwar russiaukraineconflit,-0.03571428571428571,Negative
63,1712776952593924096,0,2,0,0,2022,3,6,successful ukraine atgm attack front russian tank ammunition exploded launching turret,0.375,Positive
64,1712776952593924096,0,2,0,0,2022,3,6,third russian su shot today ukraine ukrainerussianwar,0.0,Neutral
65,1712776952593924096,0,1,0,0,2022,3,6,afu soldier save child irpen ukraine ukrainerussianwar,0.0,Neutral
66,1712776952593924096,0,5,0,0,2022,3,6,another farming day ukraine,0.0,Neutral
67,1712776952593924096,0,0,0,0,2022,3,6,russian helicopter shot near odesa ukraine ukrainerussianwar,0.05,Positive
68,1712776952593924096,0,0,0,0,2022,3,6,russian air force casualty hit ukraine army last hour susm multipurpose aircraft su attack aircraft su close air support aircraft mi attack helicopter mi transport helicopter orlan uav,0.0,Neutral
69,1712776952593924096,0,8,1,2,2022,3,6,team russian soldier wanted use elevator reach roof office building ukraine administration building trapped inside cutting electricity ukrainian also used industrial camera take commemorative photo,-0.26666666666666666,Negative
70,1712776952593924096,0,3,0,0,2022,3,6,cypriot authority annulled permission four russian warship enter island port,0.0,Neutral
71,1712776952593924096,0,0,0,0,2022,3,6,indicative estimate russia loss march according armed force ukraine ukrainerussianwar,0.0,Neutral
72,1712776952593924096,0,0,0,0,2022,3,6,reported russian army seized aselsan radio system together nlaw atgm ukraine troop near balakliya khakiv region ukrainerussianwar,0.05,Positive
73,1712776952593924096,1,9,0,1,2022,3,6,footage russian mi attack helicopter getting shot morning ukrainian force near kyiv using manpad manportable airdefense system ukraine ukrainerussianwar russiaukarineconflict,0.05,Positive
74,1712776952593924096,0,6,0,0,2022,3,6,parent mourning month old child died shelling ukraine march crimesagainsthumanity crimesagainstchildren source cnn,0.1,Positive
75,1712776952593924096,0,7,0,1,2022,3,6,people fought war veteran going ukraine fight ukraine ukrainerussianwar,0.0,Neutral
76,1712776952593924096,2,18,0,3,2022,3,6,year old boy zaporizhia arrived alone slovakian border parent stay back ukraine bag passport phone number written hand number belonged family picked later ukraine,0.03333333333333333,Positive
77,1712776952593924096,0,10,0,1,2022,3,6,rip combat doctor th brigade valentina pushich romashka ukrainerussianwar ukraine,0.0,Neutral
78,1712776952593924096,0,0,0,0,2022,3,4,source close mercenary kyiv insists despite loss group botched operation week number still side almost capital alone,0.0,Neutral
79,1712776952593924096,0,0,0,0,2022,3,4,mercenary come fierce pressure moscow bring forward operation secure visible victory said intend carry assassination kill list matter day,0.4,Positive
80,1712776952593924096,2,6,0,1,2022,3,4,time president zelensky survived least three assassination attempt past week,-0.275,Negative
81,1712776952593924096,0,1,0,0,2022,3,4,kharkiv today kharkiv ukrainerussianwar ukraine russiaukraine,0.0,Neutral
82,1712776952593924096,0,4,0,0,2022,3,4,defender kharkiv traditional address ru invader go f standwithukraine ukraineunderattak,0.0,Neutral
83,1712776952593924096,0,6,0,3,2022,3,4,ukrainian girl begging russian folded hand fault shot shot know listening nuclearpowerplant ukrainerussianwar ukraineunderattak,0.0,Neutral
84,1712776952593924096,0,15,0,2,2022,3,4,alexander put wife son train lviv western ukraine staying kyiv fight hasnt able let go son toy ambulance ukraineunderattak ukraine russianukrainianwar,0.25,Positive
85,1712776952593924096,1,11,0,1,2022,3,4,good luck man year old going help defend ukrainerussianwar ukraine ukraineunderattak,0.39999999999999997,Positive
86,1712776952593924096,0,3,0,1,2022,3,4,russia killed child week war left hundred orphan think child responsible deserve fate standwithukraine closethesky noflyzoneoverukraine crimesagainsthumanity,0.0,Neutral
87,1712776952593924096,1,4,0,0,2022,3,4,zaporizhzhya nuclear power plant largest europe nuclear reactor russia tried bomb hit one reactor made fire nuclear power plant time able stop next time may succeed noflyzoneoverukraine,0.25,Positive
88,1712776952593924096,1,6,1,1,2022,3,4,yearold girl died shelling russian military mariupol still think everything control putin president terrorist standwithukraine closetheskyoverukraine noflyzoneoverukraine,-0.05,Negative
89,1712776952593924096,0,6,2,4,2022,3,4,school zhytomyr military unit even cadet academy school child weapon soldier stopkillingthechildrenofukraine noflyzoneoverukraine,-0.1,Negative
90,1712776952593924096,0,2,0,0,2022,3,4,radiation care passport care nato eu call noflyzoneoverukraine way stop upcoming crisis,0.0,Neutral
91,1712776952593924096,0,6,0,1,2022,3,3,monument kyiv ukraine figure slavic goddess berehynia protectress home hold viburnum branch national symbol woman motherhood soul nation love ukriane love hope courage,0.5,Positive
92,1712776952593924096,0,2,0,0,2022,3,3,glory ukraine ukraine ukrainerussiawar ukriane,0.0,Neutral
93,1712776952593924096,2,28,2,3,2022,3,3,dont know andrea cisternino life ukraine he staying rescue dog said hed rather die leave continuing help dog left behind ukriane ukrainerussianwar russianukrainianwar,-0.2,Negative
94,1712776952593924096,0,3,1,0,2022,3,3,new yesterday school authority hamburg germany announced school child allowed skip class join strike peace today people showed standwithukraine ukrainerussiawar ukraine,0.13636363636363635,Positive
95,1712776952593924096,0,9,0,0,2022,3,3,wow tom littledyke british pub owner loaded minibus supply drove mile ukraine help refugee incredible man ukrainerussianwar ukraine russianukrainianwar,0.3333333333333333,Positive
96,1712776952593924096,0,0,0,0,2022,3,3,new ukraine repairing captured russian tiger vehicle used russian army ukriane ukrainerussianwar russianukrainianwar,0.04545454545454545,Positive
97,1712776952593924096,3,17,0,1,2022,3,3,dont want ukraine history legend spartan want peace ukrainian president volodymyr zelensky address country face russian invasion ukriane ukrainerussianwar russianukrainianwar,0.0,Neutral
98,1712776952593924096,0,4,0,0,2022,3,3,actual freedom convoy trucker bringing aid romania ukraine ukriane ukrainerussiawar russianukrainianwar,0.0,Neutral
99,1712776952593924096,0,3,0,0,2022,3,3,ukraine zelenskiy say defence line holding russian attack ukraine ukrainerussianwar zelenskyy,0.0,Neutral
100,1712776952593924096,0,2,0,1,2022,3,3,ukraine ukrainian force destroyed tb captured bmp russian army location unknown present russiaukraine ukrainerussiawar,-0.03333333333333333,Negative
101,1712776952593924096,2,22,0,3,2022,3,2,president ukraine zelensky report eliminated russian invading troop ukraine zelenskyy russiaukraine ukriane,0.0,Neutral
102,1712776952593924096,1,14,0,6,2022,3,2,people world want peace stopputinnow ukriane zelenskyy,0.0,Neutral
103,1712776952593924096,102,1419,20,199,2022,3,2,first ukrainian woman jet pilot killed russia invaded ukraine rest peace ukriane ukrainerussiawar russiaukraine,0.024999999999999994,Positive
104,1712776952593924096,1,6,0,0,2022,3,2,another powerful image idea created brilliant ukraine ukrainerussiawar russiaukraine,0.6,Positive
105,1712776952593924096,0,9,0,1,2022,3,2,seems like ukraine farmer gonna form armored brigade soonukraineunderattack ukrainerussia ukrainewar russianarmy ukraine,0.0,Neutral
106,1712776952593924096,0,6,0,3,2022,3,2,kharkiv ukraine citizen continue resist invadersukraineunderattack ukrainerussia ukrainewar russianarmy,0.0,Neutral
107,1712776952593924096,0,10,0,3,2022,3,2,abandoned equipment russian army ukraine ukraineunderattack ukrainerussia ukrainewar russianarmy,0.0,Neutral
108,1712776952593924096,1,4,0,3,2022,3,2,impact school kharkiv ukraine,0.0,Neutral
109,1712776952593924096,0,10,1,6,2022,3,2,child peacefully sleeping bomb shelter wonder dreaming empr standwithukraine russiaukrainewar ukraine ukraineunderattack,0.25,Positive
110,1712776952593924096,0,1,0,0,2022,3,2,kyiv tonight drone show russian military ship fuck empr ukraine ukraineunderattack russiaukrainewar ukrainewillresist,-0.16666666666666666,Negative
111,1712776952593924096,0,6,0,3,2022,3,2,today convoy russian occupier equipment near bashtanka mykolaiv region demolished including antiaircraft missile cannon complex pantsirc worth million empr ukraine russiaukrainewar googlmapsrbcazoas,0.025,Positive
112,1712776952593924096,0,5,0,0,2022,3,2,russian great military power one photo empr russiaukrainewar,0.23333333333333336,Positive
113,1712776952593924096,0,2,0,0,2022,3,2,th century land first mentioned ukraine russia exist empr emprmediaculturehistor russiaukrainewar,0.25,Positive
114,1712776952593924096,0,9,0,2,2022,3,2,ukrainian olympic javelin team russian team disqualified due failed drug test empr via russiaukrainewar,-0.20833333333333334,Negative
115,1712776952593924096,0,2,0,0,2022,3,2,crudeoil price breach mark first time eight year ukrainerussiawar russiaukrainewar russiaukraine,0.25,Positive
116,1712776952593924096,0,6,0,1,2022,3,2,russian tank truck filled brim scarce ammunition captured one brigade armed force ukraine empr russiaukrainewar russianarmy russianaggression,0.2,Positive
117,1712776952593924096,0,6,0,1,2022,3,2,ukraine bayraktar defeated fuel train belarus along access road equipment standing near kyiv cant go one key operation huge step forward empr russiaukrainewar,0.1666666666666667,Positive
118,1712776952593924096,0,10,0,1,2022,3,2,saboteur detained kharkiv ukraine russiaukrainewar kharkivmassacre,0.0,Neutral
119,1712776952593924096,0,4,0,1,2022,3,2,urgent kherson south ukraine brink humanitarian catastrophe mayor calling make green corridor take wounded bring food without city die kolykhaiev said empr russiaukrainewar,-0.2,Negative
120,1712776952593924096,1,6,0,4,2022,3,2,russian vehicle make past bucha ukriane russianukrainianwar,-0.125,Negative
121,1712776952593924096,0,2,0,1,2022,3,2,russian missile hit central kharkiv according state emergency service ukraine attack damaged kharkiv city council building palace labor highrise building ukraine ukrainerussiawar,0.0,Neutral
122,1712776952593924096,0,4,0,1,2022,3,2,ukraine new image claim show russian loss borodyanka kyiv least cargo truck fuel truck bmp pm gls mseries konkurs atgm worth note seems antitank missile failed launch properly stuck inside tube,-0.06060606060606061,Negative
123,1712776952593924096,0,2,0,2,2022,3,2,russian airline isolation grows jetmakers halt part supply ukraine russianukrainianwar ukrainewar,0.0,Neutral
124,1712776952593924096,0,4,0,4,2022,3,2,russian strike hit national police building kharkiv ukriane ukrainerussiawar,0.0,Neutral
125,1712776952593924096,0,3,0,1,2022,3,2,ukrainian serviceman newly captured russian bmp ukriane russia ukrainerussiawar,0.06818181818181818,Positive
126,1712776952593924096,1,14,0,2,2022,3,1,european parliament accepted ukraine application join european union special admission procedure begun ukrainerussiawar ukraine russiaukrainewar,0.11904761904761905,Positive
127,1712776952593924096,0,3,0,1,2022,3,1,chernihiv region announced reward captured enemy equipment head occupant rate armored personnel carrier hryvnia infantry fighting vehicle hryvnia tank hryvnia wounded killed,-0.2,Negative
128,1712776952593924096,2,3,0,1,2022,3,1,russian convoy north kyiv stretched least mile line vehicle extensive entirely captured satellite imagery ukraine ukraineunderattack ukrainerussia ukrainewar russianarmy,-0.06999999999999999,Negative
129,1712776952593924096,0,5,0,1,2022,3,1,breaking uk intelligence indicates russian advance kyiv made little progress via ukraineunderattack ukrainerussia ukrainewar russianarmy ukraine ukrainerussiaconflict,-0.09375,Negative
130,1712776952593924096,0,2,0,1,2022,3,1,alleged image headquarters ukraine armed force communication regiment chernihiv region least one iskander missile would hit building day ukraineunderattack ukrainerussia ukrainewar russianarmy,-0.2,Negative
131,1712776952593924096,0,5,0,1,2022,3,1,photo destroyed russian recon force kharkiv ukraine ukraineunderattack ukrainerussia ukrainewar russianarmy ukraine ukrainerussiaconflict,0.0,Neutral
132,1712776952593924096,0,2,0,1,2022,3,1,ukraine another tochkau ballistic missile carrying nk launched ukranian force time target melitopol actual target unknown rocket motor fell residental area ukraineunderattack ukrainewar russianarmy ukraine,-0.05,Negative
133,1712776952593924096,0,3,0,0,2022,3,1,visually confirmed russian equipment loss sustained country invasion ukraine stand ukraineunderattack ukrainerussia ukrainewar russianarmy ukraine ukrainerussiaconflict full list oryxspioenkopcomat,0.25,Positive
134,1712776952593924096,0,6,0,2,2022,3,1,large convoy russian mlrss military hardware move tonight ukraine ukraineunderattack ukrainerussia ukrainewar russianarmy ukraine ukrainerussiaconflict,0.03809523809523809,Positive
135,1712776952593924096,1,3,0,0,2022,3,1,russian commercial cargo aircraft seemed violate eu airspace closure landing slovakia ukraineunderattack ukrainerussia ukrainewar russianarmy ukraine ukrainerussiaconflict,0.0,Neutral
136,1712776952593924096,1,7,0,2,2022,3,1,quiet hour look like ukrainian child liberator best ukraineunderattack ukrainerussia russiaukraine russiaukraineconflict,0.5,Positive
137,1712776952593924096,0,5,1,1,2022,3,1,kharkov ukraine,0.0,Neutral
138,1712776952593924096,0,12,0,5,2022,3,1,weird twist ukriane top gear war special go viral show start abandoned captured russian vehicle dont think ive even seen social medium used like thisever vladimir big trouble,0.027210884353741496,Positive
139,1712776952593924096,0,7,0,4,2022,3,1,ukrainian flag hung russian military equipment convoy also draw identification mark z equipment already violation international law mod ukriane russiaukrainewar russianagression warcrime,0.025,Positive
140,1712776952593924096,0,2,0,2,2022,3,1,finland list military aid ukriane assault rifle cartridge rifle antitank weapon combat ration package,-0.1,Negative
141,1712776952593924096,0,4,0,1,2022,3,1,breaking turkey warned black sea nonblack sea country pas warship bosphorus dardanelles strait reuters ukriane russia,-0.16666666666666666,Negative
142,1712776952593924096,0,5,0,1,2022,3,1,major russian bank offline right anonymous ukrainerussia ukriane,0.11607142857142856,Positive
143,1712776952593924096,0,7,0,5,2022,3,1,ukriane national anthem played tonight performance rigoletto ukrainerussiawar russiaukraine,0.0,Neutral
144,1712776952593924096,0,1,0,1,2022,3,1,foreigner willing join ukraine international legion require visa something zelensky signed decree guy know ukrainerussiawar ukrainekrieg ukriane ukrainewar,0.125,Positive
145,1712776952593924096,0,0,0,0,2022,3,1,foreigner willing join ukraine international legion require visa something zelensky signed decree guy know ukrainerussiawar ukrainekrieg ukriane ukrainewar,0.125,Positive
146,1712776952593924096,0,7,0,2,2022,3,1,reminder one finest strongest military world together committed unity defeat russianarmy invaded country ukraine ukrainerussiawar ukriane ukrainewar,-0.1,Negative
147,1712776952593924096,0,5,0,0,2022,3,1,teenager behind viral twitter account track elon musk jet tracking russian tycoon teenager jack sweeney currently automated twitter account track elon musk private jet elonjet russia ukraine jacksweeney tycoon ww,-0.1,Negative
148,1712776952593924096,1,5,0,1,2022,3,1,horrifying aftermath paint terrifying reality fifth day war rage russia ukraine aftermath russiaukraineday russiaukrainewarday,-0.95,Negative
149,1712776952593924096,0,0,0,0,2022,3,1,special communication service ukraine say russian force began storming city kherson via kanal kherson ukraine russianarmy kanal ukraineunderattack,0.17857142857142858,Positive
150,1712776952593924096,0,5,0,1,2022,3,1,taiwan sending ton medical supply ukraine taiwan medicalsupplies russia medical medicalsupplies,0.0,Neutral
151,1712776952593924096,2,14,0,3,2022,3,1,ukrainian female uploaded video tiktok demonstrating drive abandonedcaptured russian tank ukraine russiatanks ukrainerussiawar russiaukraineconflict tank russianinvasion tiktok tiktokvideo,0.0,Neutral
152,1712776952593924096,0,10,0,4,2022,3,1,message year old female survived holodomor name irina im year old survived holodomor great famine caused stalin hitler nazi survive putin locust slava ukraini russia ukraine holodomor hitler,0.25,Positive
153,1712776952593924096,0,3,0,0,2022,3,1,ballistic missile belarus strike vasilkovs building kyiv region ballistic missile vasilkov kyiv belarus belarusian,0.0,Neutral
154,1712776952593924096,0,0,0,0,2022,3,1,nvasion continues russian force h enters kherson city ukraine south local medium report kherson ukraine russianforces russia russiakherson russiaukraineday russiaukrainewarday,0.0,Neutral
155,1712776952593924096,0,2,0,0,2022,3,1,trump russian attack ukraine appalling praying proud people ukraine god bless ukraineunderattack russiaukraine ukraine,0.15000000000000002,Positive
156,1712776952593924096,0,5,0,0,2022,3,1,people walk along empty road curfew kyiv ukraine tuesday march ukrainerussiawar ukrainewar russianarmy,-0.1,Negative
157,1712776952593924096,0,2,0,1,2022,3,1,ukraine powerful explosion right central square kharkov russiaukrainewar ukraine ukrainerussiawar,0.1952380952380952,Positive
158,1712776952593924096,0,7,0,0,2022,2,28,ukraine demanded exclude russia interpol britain support,0.0,Neutral
159,1712776952593924096,0,7,0,0,2022,2,28,macron telephone conversation putin talked hour half ukrainerussiawar ukraine,-0.16666666666666666,Negative
160,1712776952593924096,0,9,0,1,2022,2,28,breaking u air force f lightning ii assigned th fighter squadron receives fuel kc extender poland aircraft forward deployed support nato ally u department defense ukraine ukrainerussiawar russiaukraineconflict,0.0,Neutral
161,1712776952593924096,1,19,1,5,2022,2,28,heart touching video ukrainian female soldier im still alive sun shining bird singing everything fine ukraine defeatputin ukrainerussiawar russiaukraineconflict,0.25416666666666665,Positive
162,1712776952593924096,2,16,0,1,2022,2,28,ukrainian pilot nicknamed ghost kiev already shot plane russian invader ukrainerussiawar ukraine ukraineunderattack russianarmy russiaukraineconflict,0.0,Neutral
163,1712776952593924096,0,7,0,1,2022,2,28,pediatrics ward childrens hospital kyiv relocated hospital basement woman watched baby bomb shelter fighting continued ukraine ukrainerussiawar ukraineunderattack russiaukraineconflict russianarmy,0.0,Neutral
164,1712776952593924096,0,5,0,0,2022,2,28,switzerland join eu sanction package switzerland russia ukraine russiaaukraineday eusanctions,0.0,Neutral
165,1712776952593924096,0,3,0,0,2022,2,28,mayor kupyansk surrendered city enemy suspected treason ukrainerussiawar ukraineunderattack russiaukraineconflict russianarmy,0.0,Neutral
